SMILES,molweight,molweight_bounds,tpsa,tpsa_bounds,logp,logp_bounds,all_bounds
CC(C)OCCNCC1CN(S(=O)(=O)c2cc3ccc(Cl)cc3s2)CC(=O)N1Cc1ccc2c(N)ncnc2c1,602.1536732,False,130.75,False,3.4964,True,False
CC(C)N1CCC(NC(=O)c2cc(C(=O)NC(C(=O)O)C(F)(F)F)nn2Cc2cc(-c3ccc(Cl)s3)on2)CC1,560.1972522,False,105.73,False,3.7664,True,False
CC(C)N1CCC(NC(=O)c2nn(CC(=O)Nc3ccc(Cl)cn3)c3ccc(C(=O)O)cc23)CC1,408.1950114,True,72.11,False,4.8988,False,False
COc1cc(NC(=O)C(N)CNC(=O)c2ccc(Cl)s2)ccc1N1CCOCC1=O,588.2034002,False,137.63,False,2.6589,True,False
CC(C)N1CCC(NC(=O)c2cc3cc(S(C)(=O)=O)ccc3n2CC(=O)Nc2ccc(Cl)cn2)CC1,531.1707031,False,113.49,False,4.4084,False,False
CC(C)N1CCC(N2C(=O)CC(CNC(=O)c3ccc(Cl)s3)S2(=O)=O)CC1,433.0896759,False,86.79,False,1.9348,False,False
O=C(Cn1c(C(=O)NC2CCN(C3CC3)CC2)cc2cc(C(=O)O)ccc21)Nc1ccc(Cl)nc1,440.072132,False,113.76,False,1.5996,False,False
CC(C)N1CCC(NC(=O)c2cc(C(=O)N3CCC3)n(Cc3cc(-c4ccc(Cl)s4)on3)n2)CC1,465.1470752,False,130.41,False,2.3863,True,False
COc1cccc(Cn2c(C(=O)NC3CCN(C(C)C)CC3)cc3c(C(=O)N(C)CCO)cccc32)c1,384.1950114,True,83.07,False,4.05247,False,False
O=C(Nc1ccc(C(=O)N2CCCC2)cc1)c1nn(Cc2cc(-c3ccc(Cl)s3)on2)c2ccccc12,388.1335893,True,91.4,False,1.257,False,False
Nc1ncnc2cc(CN3C(=O)CN(S(=O)(=O)c4cc5ccc(Cl)cc5s4)CC3CN3CCCC3)ccc12,490.1674763,False,105.83,False,3.4004,True,False
COC(=O)c1ccc(C(=O)NC2CCN(C(C)C)CC2)n1Cc1cc(-c2ccc(Cl)s2)on1,537.2142822,False,105.56,False,4.1348,False,False
CC(C)N1CCC(NC(=O)c2cc3c(C(=O)N4CCOCC4)cccc3n2CC(=O)Nc2ccc(Cl)cn2)CC1,580.1870815,False,165.98,False,1.3494,False,False
O=C(O)c1ccccc1-c1csc(CN2CCN(S(=O)(=O)c3cc4ccc(Cl)cc4s3)CC2=O)n1,567.0801739,False,110.33,False,4.9416,False,False
