SMILES,molweight,molweight_bounds,tpsa,tpsa_bounds,logp,logp_bounds,all_bounds
N#CC(C#N)=Cc1cc(CN2CCN(c3ccccc3)CC2)c[nH]1,359.1652068,True,21.7,False,4.5723,False,False
Cc1cccc2c(CN3CCN(c4ccc(Cl)cc4)CC3)cnn12,369.1607901,True,26.79,False,3.0469,True,False
FC(F)(F)Oc1ccc(CN2CCOC(CCc3ccccc3)C2)cc1,382.2117241,True,80.49,False,1.648,False,False
COc1ccccc1N1CCN(Cc2cn3cc(Br)ccc3n2)CC1,294.1368278,False,54.27,True,2.9947,True,False
Cc1c(C2CCN(Cc3ccccc3)CC2)n[nH]c1-c1ccc(Cl)cc1,431.1663496,False,46.61,True,5.3865,False,False
C#Cc1ccc(C(=O)NCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc1,406.1351136,True,50.8,True,4.1481,False,False
Cc1ccc(N2CCN(CCC3NC(=O)c4ccccc43)CC2)cc1C,346.1448057,True,34.59,False,3.71332,True,False
CCOc1ccccc1N1CCN(Cc2cccs2)CC1,362.1452843,True,32.34,False,4.4194,False,False
O=C1NC(CCN2CCN(c3ccc4ccccc4c3)CC2)c2ccccc21,334.1793613,True,59.37,True,2.6274,True,True
COc1cccc(C(=O)NCCN2CCN(c3ccccn3)CC2)c1,347.1288212,True,30.93,False,3.6284,True,False
COc1ccccc1N1CCN(Cc2cn3nc(Cl)ccc3n2)CC1,317.1640456,False,69.85,False,2.76746,True,False
c1ccc(CCC2CCN(Cc3cc4ccc[nH]c-4n3)CC2)cc1,295.1936144,False,12.47,False,3.82862,True,False
c1ccc(-c2nc(CN3CCN(c4ccccc4)CC3)c[nH]2)cc1,349.1902604,True,46.42,True,2.5981,True,True
CCCc1ccccc1OCC1CN(Cc2ccc(Cl)cc2)CCO1,326.1298243,True,35.16,False,3.5385,True,False
Clc1ccc2[nH]ccc2c1-[n+]1cc[n+](Cc2ccccc2)cc1,375.1601214,True,30.93,False,4.4086,False,False
C#Cc1c[nH]c(CN2CCN(c3ccccc3)CC2)c1,401.1773127,True,75.87,False,2.1601,True,False
COC(=O)C1Cc2ccccc2N1C(=O)CN1CCN(Cc2ccc(Cl)cc2)CC1,381.2216407,True,26.79,False,3.22952,True,False
COc1ccccc1N1CCN(Cc2cn(-c3ccc(OCCCF)cc3)nn2)CC1,384.0908519,True,46.06,True,4.66858,False,False
Clc1ccc(CN2CCC(c3cc(-c4ccc(Cl)cc4)no3)CC2)cc1,211.1143185,False,50.94,True,1.5822,False,False
Brc1ccc(-[n+]2cc[n+](Cc3ccccc3)cc2)c2cc[nH]c12,381.0898489,True,30.93,False,4.2818,False,False
COc1ccc(CN2CCN(CC(=O)N3c4ccccc4CC3C)CC2)cc1,394.1924245,True,24.3,False,4.6706,False,False
COc1ccccc1N1CCN(Cc2ccn(-c3ccccc3)c2)CC1,433.1977117,False,36.02,False,3.6806,True,False
CC1Cc2ccccc2N1C(=O)CN1CCN(Cc2ccc(C(F)(F)F)cc2)CC1,368.140389,True,44.53,True,3.5535,True,True
COc1cccc(C(=O)NCCN2CCN(c3ccc(Cl)cc3)CC2)c1,425.2227034,False,55.65,True,3.3365,True,False
COc1ccccc1N1CCN(CCCCNC(=O)c2cccc3ccnn23)CC1,320.2000968,True,35.16,False,3.50194,True,False
